feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
2744,Tea bags and steeped tea,0.85,False,0.65,0.5333,,"The images predominantly show tea bags in various states (dry, steeped, in hot water) and brewed tea beverages, with some images showing packaging or dried tea ingredients."
2755,Bowling alleys and lanes,0.55,True,0.65,0.5333,,"While several images show bowling lanes clearly (6, 10, 13, 16), many others show handwritten text and documents, creating an unclear mixed pattern that suggests the feature may be polysemantic or the shared concept is more abstract than a single visual object."
2806,Physalis or ground cherry fruit,0.92,False,0.65,0.4615,,"Images show the distinctive papery husk (calyx) surrounding small round berries, characteristic of Physalis species, with color variations from green to orange-yellow."
2818,Fondue pot with melted cheese or chocolate,0.92,False,0.65,0.5333,,"All images show fondue pots with melted substances (cheese, chocolate, or broth) being heated and served, often with dipping implements or accompaniments like fruits and bread visible."
2874,Vertical linear vegetation or crops,0.75,True,0.65,0.4615,,"Most images show upright plant growth (grasses, crops, reeds) or vertical linear structures, but outliers like the mechanical part and reptile reduce clarity."
2997,Furry or fuzzy textured subjects,0.35,True,0.65,0.4615,,"Images contain diverse subjects (animals, flowers, insects, objects) with varying fuzzy/hairy textures, but lack a unified visual concept—mixture includes birds, flowers, insects, meerkat, and camera, making it difficult to identify a single coherent feature."
2990,Stacked or bundled circular food items,0.75,False,0.65,0.5333,,"Images predominantly feature circular or ring-shaped foods arranged in stacks, bundles, or groups, including pretzels, donuts, bread, and noodles."
3035,Carved or sculpted stone heads,0.72,True,0.65,0.5882,,"While most images show three-dimensional sculptural heads (statues, gargoyles, ornaments), some images include topiary heads, green vegetation forms, and abstract sculptural elements, suggesting the feature may respond to both literal carved heads and head-like rounded forms in various media."
3063,Decorative containers and vessels,0.72,True,0.65,0.6667,,"Images show various bowls, urns, pots, and decorative containers with ornamental designs, though some non-container items are present making this somewhat polysemantic."
3111,Flowers and flowering plants,0.85,False,0.65,0.5333,,"The majority of images show flowering plants in various colors (yellow, purple, pink, white) and stages of bloom, though some outlier images (road, bird, elephant, architecture) reduce confidence."
3091,Textured surface with raised bumps or nodules,0.72,True,0.65,0.5882,,"Images show various textured surfaces including brain coral, turtles, mushrooms, and architectural details, sharing a visual pattern of protruding bumps, knobby protrusions, or raised nodular textures."
3161,drum kits and percussion instruments,0.85,False,0.65,0.5882,,"Images 5, 7, 8, 9, 10, 12, and 16 clearly show drum kits; images 2, 6, 13, 14, and 15 show percussion/musical contexts, though some images are less clearly drum-related."
3152,Backpacks and shoulder bags,0.75,False,0.65,0.4615,,"Most images prominently feature people wearing backpacks, shoulder bags, or carrying bags as a visible accessory."
3198,Insects and arthropods,0.85,False,0.65,0.4615,,"Images predominantly feature insects (butterflies, bees, flies, dragonflies) and arachnids, though some images with flowers and non-insect content suggest the feature may also respond to associated natural elements like flowers that attract insects."
3179,Leaning Tower of Pisa,0.95,False,0.65,0.5333,,"The vast majority of images (tiles 5-16) show the iconic leaning tower, while the top row appears to be a different feature or noise in the training set."
3280,Baby bibs and infant clothing,0.92,False,0.65,0.4615,,"Images consistently show bibs, bib-like garments, and infant/baby-sized clothing items, many with decorative patterns and designs."
3259,Dark purple and deep red berries,0.85,False,0.65,0.6316,,"Images consistently show berries and fruit with dark purple, deep red, or burgundy coloring across multiple varieties including blueberries, blackberries, plums, and cherries."
3324,Spheres and circular objects,0.72,True,0.65,0.5882,,"Images contain prominent spherical or circular elements like balls, eggs, bowls, and round containers, though some images (15, 16) lack clear spherical features."
3306,Trunks and storage boxes,0.92,False,0.65,0.5333,,"The images predominantly feature various types of trunks, storage boxes, and cases with metal hardware, handles, and latches used for storage and transportation."
3264,Rectangular geometric structures and forms,0.45,True,0.65,0.6957,,"Images contain diverse rectangular or structured geometric elements (pedestals, devices, buildings, furniture, vessels) but lack a cohesive unifying visual concept beyond basic shape."
3266,Desserts and baked goods,0.85,False,0.65,0.5333,,"Images predominantly show sweet treats including cakes, pastries, tarts, mousse, and other confectionery items with characteristic textures and presentations."
3360,Underwear and intimate apparel,0.45,True,0.65,0.4615,,"While many images show underwear/pants (4, 6, 7, 9, 10, 14), others feature unrelated objects like animals, plants, and people, suggesting this feature may be detecting multiple distinct concepts rather than a single coherent visual theme."
3407,Cooked stewed meat and vegetables,0.85,False,0.65,0.5882,,"Most images show braised, stewed, or cooked meat dishes with vegetables in sauce, though images 3, 10, and 16 are outliers featuring raw vegetables and onions."
3435,Cactus flowers blooming,0.85,False,0.65,0.5333,,"The feature predominantly activates on blooming cacti with characteristic pink/magenta flowers and spiny succulent stems, with some non-cactus flowers appearing as secondary activations."
3451,Large animals in natural settings,0.35,True,0.65,0.4615,,"Images contain diverse subjects (elephants, trees, architecture, fish, insects, water) with no single clear unifying visual concept beyond occasional animal presence."
3483,Hands and fingers in close-up,0.92,False,0.65,0.5882,,"The overwhelming majority of images prominently feature human hands, palms, or fingers in close-up or central framing, often in interaction with objects or other people."
3496,Cone-shaped plant structures and seed heads,0.85,False,0.65,0.5333,,"Images predominantly show conical or cylindrical botanical structures including pine cones, catkins, flower spikes, and similar elongated reproductive or structural plant organs with organized, often segmented patterns."
3478,Round green organic objects,0.42,True,0.65,0.4615,,"Images show various round green items (fruits, vegetables, plants, flowers) but the feature appears to activate on diverse unrelated concepts including houses, people, beverages, and scientific instruments, suggesting low coherence."
3525,Hands and fingernails,0.92,False,0.65,0.5333,,"The feature consistently activates on images showing human hands, often with visible fingernails, manicures, or close-up hand gestures across diverse contexts."
3488,Museum display cases and exhibits,0.85,False,0.65,0.5333,,"Images consistently show museum interior scenes with glass display cases, artifacts, historical objects, and museum lighting/settings."
